ID,Label
538,spider
539,dog
540,fish
541,spider
542,spider
543,butterfly
544,spider
545,cat
546,cat
547,cow
548,cow
549,spider
550,spider
551,spider
552,spider
553,chicken
554,cow
555,spider
556,cat
557,butterfly
558,fish
559,spider
560,chicken
561,cat
562,spider
563,butterfly
564,spider
565,spider
566,spider
567,spider
568,dog
569,spider
570,spider
571,butterfly
572,fish
573,butterfly
574,spider
575,fish
576,horse
577,fish
578,butterfly
579,butterfly
580,chicken
581,dog
582,cat
583,butterfly
584,spider
585,spider
586,spider
587,fish
588,fish
589,cow
590,chicken
591,cat
592,horse
593,spider
594,butterfly
595,dog
596,spider
597,fish
598,spider
599,spider
600,cat
601,butterfly
602,spider
603,cow
604,butterfly
605,spider
606,spider
607,horse
608,spider
609,butterfly
610,spider
611,fish
612,spider
613,cat
614,butterfly
615,cow
616,cow
617,butterfly
618,spider
619,cow
620,spider
621,spider
622,elephant
623,cat
624,butterfly
625,spider
626,cow
627,cow
628,cat
629,fish
630,cat
631,cow
632,elephant
633,chicken
634,butterfly
635,butterfly
636,elephant
637,cow
638,spider
639,butterfly
640,spider
641,spider
642,spider
643,butterfly
644,spider
645,spider
646,cat
647,spider
648,spider
649,lion
650,cow
651,butterfly
652,spider
653,spider
654,spider
655,spider
656,fish
657,spider
658,fish
659,elephant
660,cat
661,cow
662,fish
663,cat
664,cow
665,fish
666,spider
667,lion
668,cow
669,butterfly
670,spider
671,spider
672,spider
673,spider
674,spider
675,spider
676,cat
677,spider
678,butterfly
679,fish
680,elephant
681,dog
682,cat
683,lion
684,cow
685,cow
686,spider
687,butterfly
688,cat
689,spider
690,spider
691,spider
692,cat
693,spider
694,cow
695,spider
696,cat
697,cow
698,spider
699,fish
700,cat
701,cat
702,horse
703,butterfly
704,fish
705,fish
706,cow
707,chicken
708,spider
709,fish
710,spider
711,spider
712,chicken
713,spider
714,spider
715,cat
716,spider
717,fish
718,spider
719,cat
720,spider
721,spider
722,cat
723,cow
724,cow
725,spider
726,cow
727,cow
728,spider
729,spider
730,butterfly
731,lion
732,dog
733,spider
734,butterfly
735,elephant
736,butterfly
737,horse
738,cow
739,spider
740,chicken
741,spider
742,butterfly
743,spider
744,cat
745,dog
746,spider
747,spider
748,chicken
749,chicken
750,horse
751,spider
752,spider
753,spider
754,fish
755,cow
756,spider
757,fish
758,chicken
759,spider
760,spider
761,spider
762,cat
763,butterfly
764,elephant
765,dog
766,horse
767,elephant
768,spider
769,cat
770,cat
771,spider
772,spider
773,spider
774,fish
775,dog
776,spider
777,lion
778,spider
779,fish
780,cat
781,spider
782,spider
783,spider
784,butterfly
785,dog
786,elephant
787,spider
788,cat
789,cat
790,fish
791,cat
792,spider
793,cow
794,cat
795,fish
796,spider
797,chicken
798,spider
799,spider
800,dog
801,cow
802,spider
803,butterfly
804,cow
805,elephant
806,dog
807,cow
808,spider
809,butterfly
810,spider
811,spider
812,butterfly
813,cow
814,spider
815,spider
816,horse
817,spider
818,spider
819,horse
820,butterfly
821,spider
822,fish
823,spider
824,spider
825,cat
826,butterfly
827,elephant
828,cow
829,spider
830,dog
831,butterfly
832,butterfly
833,elephant
834,chicken
835,cow
836,spider
837,cow
838,fish
839,spider
840,cow
841,chicken
842,spider
843,spider
844,spider
845,horse
846,spider
847,butterfly
848,dog
849,butterfly
850,spider
851,butterfly
852,cow
853,cow
854,fish
855,cow
856,butterfly
857,cow
858,spider
859,butterfly
860,cat
861,dog
862,fish
863,fish
864,cow
865,spider
866,spider
867,elephant
868,cow
869,spider
870,butterfly
871,cow
872,fish
873,fish
874,butterfly
875,dog
876,cat
877,spider
878,spider
879,butterfly
880,chicken
881,spider
882,spider
883,fish
884,spider
885,spider
886,spider
887,spider
888,butterfly
889,fish
890,spider
891,spider
892,cow
893,spider
894,horse
895,cow
896,butterfly
897,spider
898,cow
899,fish
900,spider
901,butterfly
902,butterfly
903,spider
904,cow
905,spider
906,butterfly
907,spider
908,spider
909,spider
910,dog
911,spider
912,chicken
913,spider
914,spider
915,butterfly
916,dog
917,cat
918,lion
919,spider
920,chicken
921,spider
922,butterfly
923,spider
924,spider
925,fish
926,cow
927,cat
928,horse
929,butterfly
930,cat
931,spider
932,fish
933,lion
934,spider
935,horse
936,cat
937,spider
938,spider
939,fish
940,cow
941,spider
942,spider
943,spider
944,spider
945,butterfly
946,cow
947,cow
948,spider
949,spider
950,spider
951,spider
952,cat
953,spider
954,spider
955,butterfly
956,spider
957,butterfly
958,spider
959,spider
960,spider
961,spider
962,dog
963,lion
964,chicken
965,elephant
966,spider
967,dog
968,elephant
969,spider
970,spider
971,spider
972,cow
973,spider
974,butterfly
975,spider
976,cow
977,fish
978,spider
979,cat
980,butterfly
981,spider
982,horse
983,cow
984,cat
985,cat
986,spider
987,cow
988,dog
989,cow
990,spider
991,cat
992,cow
993,cat
994,butterfly
995,cat
996,spider
997,spider
998,butterfly
999,cat
1000,butterfly
1001,cow
1002,spider
1003,butterfly
1004,cow
1005,dog
1006,cat
1007,butterfly
1008,cow
1009,horse
1010,spider
1011,spider
1012,spider
1013,dog
1014,cat
1015,spider
1016,fish
1017,cat
1018,spider
1019,spider
1020,cow
1021,cat
1022,spider
1023,spider
1024,spider
1025,chicken
1026,spider
1027,cat
1028,butterfly
1029,fish
1030,chicken
1031,dog
1032,cow
1033,fish
1034,cow
1035,cow
1036,cow
1037,butterfly
1038,fish
1039,spider
1040,butterfly
1041,spider
1042,fish
1043,spider
1044,cow
1045,spider
1046,spider
1047,spider
1048,cat
1049,horse
1050,cat
1051,horse
1052,spider
1053,chicken
1054,spider
1055,spider
1056,spider
1057,butterfly
1058,cat
1059,spider
1060,dog
1061,elephant
1062,chicken
1063,cow
1064,butterfly
1065,spider
1066,spider
1067,cat
1068,cow
1069,horse
1070,spider
1071,dog
1072,cow
1073,spider
1074,dog
1075,spider
1076,dog
1077,cat
1078,butterfly
1079,dog
1080,butterfly
1081,fish
1082,horse
1083,cow
1084,fish
1085,butterfly
1086,spider
1087,cow
1088,fish
1089,butterfly
1090,chicken
1091,fish
1092,horse
1093,cow
1094,cow
1095,horse
1096,spider
1097,dog
1098,cow
1099,fish
1100,elephant
1101,cat
1102,butterfly
1103,spider
1104,spider
1105,fish
1106,spider
1107,fish
1108,cat
1109,spider
1110,spider
1111,spider
1112,cat
1113,fish
1114,spider
1115,fish
1116,spider
1117,spider
1118,fish
1119,butterfly
1120,cow
1121,butterfly
1122,cat
1123,spider
1124,spider
1125,cat
1126,spider
1127,spider
1128,horse
1129,cow
1130,spider
1131,cat
1132,spider
1133,chicken
1134,butterfly
1135,spider
1136,fish
1137,spider
1138,spider
1139,spider
1140,spider
1141,fish
1142,butterfly
1143,cat
1144,spider
1145,cat
1146,butterfly
1147,spider
1148,cow
1149,dog
1150,cat
1151,spider
1152,fish
1153,butterfly
1154,spider
1155,chicken
1156,fish
1157,spider
1158,spider
1159,spider
1160,spider
1161,fish
1162,spider
1163,elephant
1164,cat
1165,spider
1166,spider
1167,horse
1168,cow
1169,spider
1170,cow
1171,cow
1172,spider
1173,dog
1174,fish
1175,cow
1176,spider
1177,fish
1178,spider
1179,chicken
1180,cow
1181,butterfly
1182,butterfly
1183,spider
1184,butterfly
1185,horse
1186,spider
1187,spider
1188,spider
1189,cow
1190,spider
1191,horse
1192,spider
1193,cow
1194,cat
1195,cow
1196,horse
1197,spider
1198,spider
1199,cat
1200,spider
1201,chicken
1202,cat
1203,chicken
1204,spider
1205,cat
1206,spider
1207,spider
1208,cat
1209,spider
1210,spider
1211,spider
1212,cat
1213,spider
1214,cat
1215,horse
1216,butterfly
1217,butterfly
1218,horse
1219,spider
1220,spider
1221,chicken
1222,fish
1223,fish
1224,butterfly
1225,cow
1226,butterfly
1227,fish
1228,spider
1229,cat
1230,butterfly
1231,spider
1232,dog
1233,spider
1234,cow
1235,dog
1236,butterfly
1237,chicken
1238,cat
1239,spider
1240,cow
1241,chicken
1242,spider
1243,spider
1244,cat
1245,spider
1246,butterfly
1247,dog
1248,spider
1249,cat
1250,cat
1251,spider
1252,chicken
1253,spider
1254,spider
1255,cat
1256,dog
1257,cow
1258,spider
1259,cow
1260,lion
1261,butterfly
1262,chicken
1263,chicken
1264,butterfly
1265,fish
1266,butterfly
1267,cat
1268,cat
1269,spider
1270,cow
1271,spider
1272,butterfly
1273,spider
1274,fish
1275,lion
1276,butterfly
1277,chicken
1278,elephant
1279,dog
1280,butterfly
1281,spider
1282,spider
1283,butterfly
1284,cow
1285,fish
1286,fish
1287,dog
1288,butterfly
1289,fish
1290,spider
1291,spider
1292,butterfly
1293,spider
1294,chicken
1295,fish
1296,spider
1297,elephant
1298,spider
1299,chicken
1300,spider
1301,spider
1302,spider
1303,spider
1304,chicken
1305,fish
1306,cat
1307,chicken
1308,fish
1309,elephant
1310,spider
1311,cow
1312,spider
1313,spider
1314,chicken
1315,chicken
1316,spider
1317,spider
1318,spider
1319,horse
1320,dog
1321,butterfly
1322,chicken
1323,fish
1324,butterfly
1325,spider
1326,butterfly
1327,cow
1328,horse
1329,horse
1330,spider
1331,cow
1332,cow
1333,spider
1334,fish
1335,butterfly
1336,spider
1337,spider
1338,cow
1339,fish
1340,cow
1341,spider
1342,cow
1343,butterfly
1344,chicken
1345,spider
1346,spider
1347,horse
1348,spider
1349,spider
1350,spider
1351,spider
1352,spider
1353,cat
1354,cat
1355,lion
1356,dog
1357,cat
1358,spider
1359,cat
1360,fish
1361,cat
1362,cow
1363,spider
1364,cat
1365,spider
1366,spider
1367,horse
1368,cow
1369,butterfly
1370,dog
1371,butterfly
1372,horse
1373,cat
1374,spider
1375,fish
1376,horse
1377,spider
1378,spider
1379,spider
1380,fish
1381,butterfly
1382,cat
1383,cat
1384,butterfly
1385,chicken
1386,butterfly
1387,fish
1388,lion
1389,spider
1390,butterfly
1391,spider
1392,butterfly
1393,spider
1394,horse
1395,chicken
1396,spider
1397,fish
1398,cow
1399,butterfly
1400,elephant
1401,lion
1402,dog
1403,spider
1404,horse
1405,spider
1406,horse
1407,elephant
1408,horse
1409,spider
1410,cow
1411,fish
1412,chicken
1413,cat
1414,chicken
1415,spider
1416,dog
1417,fish
1418,spider
1419,spider
1420,spider
1421,butterfly
1422,cow
1423,fish
1424,horse
1425,spider
1426,chicken
1427,spider
1428,lion
1429,cat
1430,spider
1431,cow
1432,cat
1433,spider
1434,cow
1435,spider
1436,elephant
1437,spider
1438,cat
1439,spider
1440,butterfly
1441,butterfly
1442,spider
1443,spider
1444,spider
1445,fish
1446,cow
1447,spider
1448,fish
1449,spider
1450,cat
1451,cow
1452,chicken
1453,butterfly
1454,spider
1455,spider
1456,spider
1457,cat
1458,butterfly
1459,spider
1460,spider
1461,spider
1462,cow
1463,lion
1464,butterfly
1465,horse
1466,elephant
1467,cat
1468,lion
1469,spider
1470,dog
1471,spider
1472,elephant
1473,fish
1474,cat
1475,butterfly
1476,spider
1477,butterfly
1478,fish
1479,elephant
1480,horse
1481,butterfly
1482,lion
1483,spider
1484,elephant
1485,cow
1486,spider
1487,spider
1488,cat
1489,cow
1490,elephant
1491,cat
1492,fish
1493,cat
1494,cat
1495,cow
1496,butterfly
1497,fish
1498,horse
1499,butterfly
1500,spider
1501,spider
1502,chicken
1503,elephant
1504,chicken
1505,fish
1506,horse
1507,cow
1508,cow
1509,spider
1510,butterfly
1511,fish
1512,elephant
1513,dog
1514,horse
1515,elephant
1516,cow
1517,butterfly
1518,spider
1519,butterfly
1520,spider
1521,chicken
1522,lion
1523,spider
1524,chicken
1525,spider
1526,fish
1527,spider
1528,spider
1529,chicken
1530,cow
1531,fish
1532,spider
1533,chicken
1534,fish
1535,cat
1536,spider
1537,elephant
1538,spider
1539,spider
1540,butterfly
1541,butterfly
1542,spider
1543,cow
1544,cow
1545,cat
1546,spider
1547,dog
1548,butterfly
1549,butterfly
1550,spider
1551,chicken
1552,lion
1553,chicken
1554,cow
1555,spider
1556,cow
1557,spider
1558,horse
1559,dog
1560,spider
1561,butterfly
1562,cow
1563,fish
1564,cat
1565,elephant
1566,spider
1567,spider
1568,horse
1569,chicken
1570,spider
1571,butterfly
1572,fish
1573,butterfly
1574,lion
1575,chicken
1576,cow
1577,chicken
1578,horse
1579,spider
1580,horse
1581,elephant
1582,spider
1583,spider
1584,butterfly
1585,spider
1586,horse
1587,spider
1588,butterfly
1589,cow
1590,spider
1591,cow
1592,butterfly
1593,spider
1594,elephant
1595,cat
1596,butterfly
1597,spider
1598,cow
1599,spider
1600,elephant
1601,fish
1602,chicken
1603,spider
1604,cat
1605,fish
1606,spider
1607,spider
1608,horse
1609,spider
1610,spider
1611,butterfly
1612,horse
1613,spider
1614,cat
1615,butterfly
1616,butterfly
1617,cow
1618,spider
1619,dog
1620,butterfly
1621,horse
1622,elephant
1623,cat
1624,cow
1625,fish
1626,cat
1627,cat
1628,cat
1629,butterfly
1630,spider
1631,spider
1632,spider
1633,fish
1634,fish
1635,butterfly
1636,spider
1637,horse
1638,chicken
1639,spider
1640,cow
1641,fish
1642,chicken
1643,spider
1644,spider
1645,lion
1646,spider
1647,spider
1648,spider
1649,butterfly
1650,cat
1651,butterfly
1652,lion
1653,cow
1654,spider
1655,cow
1656,spider
1657,spider
1658,elephant
1659,cat
1660,fish
1661,spider
1662,fish
1663,cat
1664,cat
1665,spider
1666,spider
1667,dog
1668,cow
1669,butterfly
1670,spider
1671,butterfly
1672,spider
1673,fish
1674,cat
1675,spider
1676,cow
1677,fish
1678,spider
1679,butterfly
1680,horse
1681,dog
1682,elephant
1683,elephant
1684,butterfly
1685,spider
1686,spider
1687,spider
1688,cow
1689,butterfly
1690,cat
1691,fish
1692,chicken
1693,fish
1694,fish
1695,cat
1696,spider
1697,spider
1698,chicken
1699,butterfly
1700,butterfly
1701,cat
1702,spider
1703,butterfly
1704,spider
1705,cat
1706,elephant
1707,spider
1708,butterfly
1709,cow
1710,spider
1711,fish
1712,dog
1713,spider
1714,cat
1715,lion
1716,spider
1717,cow
1718,fish
1719,spider
1720,cat
1721,cow
1722,chicken
1723,cat
1724,cat
1725,butterfly
1726,horse
1727,spider
1728,spider
1729,spider
1730,spider
1731,spider
1732,horse
1733,fish
1734,spider
1735,spider
1736,butterfly
1737,spider
1738,dog
1739,cat
1740,fish
1741,spider
1742,cow
1743,cat
1744,butterfly
1745,butterfly
1746,dog
1747,cat
1748,cow
1749,spider
1750,elephant
1751,fish
1752,spider
1753,cow
1754,butterfly
1755,spider
1756,spider
1757,spider
1758,cow
1759,spider
1760,spider
1761,horse
1762,horse
1763,chicken
1764,horse
1765,cow
1766,dog
1767,elephant
1768,dog
1769,spider
1770,dog
1771,cow
1772,spider
1773,lion
1774,fish
1775,butterfly
1776,butterfly
1777,spider
1778,spider
1779,dog
1780,butterfly
1781,spider
1782,spider
1783,cow
1784,spider
1785,spider
1786,chicken
1787,dog
1788,fish
1789,spider
1790,cat
1791,spider
1792,spider
1793,fish
1794,dog
1795,horse
1796,spider
1797,spider
1798,spider
1799,chicken
1800,cat
1801,fish
1802,butterfly
1803,cow
1804,spider
1805,spider
1806,butterfly
1807,spider
1808,dog
1809,cow
1810,butterfly
1811,spider
1812,horse
1813,dog
1814,spider
1815,cat
1816,cow
1817,butterfly
1818,chicken
1819,cow
1820,butterfly
1821,cow
1822,fish
1823,spider
1824,dog
1825,butterfly
1826,cow
1827,spider
1828,cow
1829,butterfly
1830,butterfly
1831,spider
1832,spider
1833,cow
1834,spider
1835,cat
1836,spider
1837,cat
1838,fish
1839,cow
1840,chicken
1841,chicken
1842,spider
1843,cat
1844,spider
1845,spider
1846,spider
1847,chicken
1848,spider
1849,cat
1850,horse
1851,cow
1852,butterfly
1853,spider
1854,cat
1855,chicken
1856,fish
1857,cow
1858,cow
1859,cat
1860,fish
1861,cat
1862,butterfly
1863,spider
1864,cat
1865,butterfly
1866,spider
1867,fish
1868,cow
1869,spider
1870,cat
1871,cow
1872,butterfly
1873,spider
1874,butterfly
1875,spider
1876,cat
1877,cow
1878,butterfly
1879,cow
1880,spider
1881,fish
1882,dog
1883,fish
1884,spider
1885,spider
1886,chicken
1887,spider
1888,cow
1889,spider
1890,chicken
1891,butterfly
1892,cat
1893,horse
1894,fish
1895,cow
1896,dog
1897,butterfly
1898,fish
1899,chicken
1900,spider
1901,fish
1902,cow
1903,fish
1904,spider
1905,cat
1906,spider
1907,cat
1908,spider
1909,spider
1910,spider
1911,butterfly
1912,spider
1913,cat
1914,spider
1915,cat
1916,cow
1917,spider
1918,butterfly
1919,spider
1920,cow
1921,cat
1922,spider
1923,cat
1924,horse
1925,spider
1926,spider
1927,spider
1928,spider
1929,butterfly
1930,spider
1931,spider
1932,cat
1933,spider
1934,dog
1935,horse
1936,spider
1937,spider
1938,cat
1939,fish
1940,spider
1941,butterfly
1942,cow
1943,chicken
1944,spider
1945,butterfly
1946,butterfly
1947,elephant
1948,spider
1949,cow
1950,spider
1951,butterfly
1952,elephant
1953,spider
1954,spider
1955,elephant
1956,cow
1957,cow
1958,spider
1959,spider
1960,spider
1961,spider
1962,spider
1963,spider
1964,spider
1965,spider
1966,spider
1967,cat
1968,dog
1969,butterfly
1970,cow
1971,cat
1972,horse
1973,fish
1974,spider
1975,butterfly
1976,spider
1977,spider
1978,spider
1979,spider
1980,spider
1981,cat
1982,cow
1983,cat
1984,horse
1985,butterfly
1986,spider
1987,butterfly
1988,dog
1989,spider
1990,horse
1991,butterfly
1992,butterfly
1993,butterfly
1994,spider
1995,cow
1996,spider
1997,cat
1998,cow
1999,spider
2000,spider
2001,spider
2002,cat
2003,cow
2004,spider
2005,spider
2006,cat
2007,spider
2008,spider
2009,cow
2010,cow
2011,cat
2012,spider
2013,spider
2014,cow
2015,spider
2016,butterfly
2017,spider
2018,horse
2019,cat
2020,dog
2021,cat
2022,cow
2023,spider
2024,spider
2025,cat
2026,elephant
2027,chicken
2028,fish
2029,fish
2030,cow
2031,spider
2032,cat
2033,spider
2034,spider
2035,spider
2036,butterfly
2037,spider
2038,spider
2039,butterfly
2040,fish
2041,spider
2042,spider
2043,spider
2044,cow
2045,elephant
2046,chicken
2047,spider
2048,spider
2049,spider
2050,cow
2051,spider
2052,horse
2053,butterfly
2054,spider
2055,spider
2056,spider
2057,spider
2058,spider
2059,spider
2060,fish
2061,spider
2062,spider
2063,cat
2064,horse
2065,spider
2066,cat
2067,cow
2068,cow
2069,butterfly
2070,fish
2071,cat
2072,cow
2073,chicken
2074,spider
2075,spider
2076,chicken
2077,butterfly
2078,fish
2079,butterfly
2080,spider
2081,cow
2082,cow
2083,cat
2084,fish
2085,chicken
2086,elephant
2087,spider
2088,cat
2089,fish
2090,spider
2091,chicken
2092,fish
2093,spider
2094,horse
2095,butterfly
2096,fish
2097,spider
2098,fish
2099,spider
2100,fish
2101,butterfly
2102,spider
2103,dog
2104,spider
2105,butterfly
2106,cow
2107,cow
2108,lion
2109,spider
2110,cat
2111,spider
2112,fish
2113,spider
2114,cat
2115,dog
2116,chicken
2117,spider
2118,spider
2119,cow
2120,butterfly
2121,spider
2122,cat
2123,spider
2124,lion
2125,horse
2126,chicken
2127,dog
2128,dog
2129,spider
2130,fish
2131,fish
2132,cow
2133,spider
2134,spider
2135,butterfly
2136,cow
2137,cat
2138,spider
2139,cow
2140,butterfly
2141,spider
2142,fish
2143,fish
2144,spider
2145,chicken
2146,cow
2147,spider
2148,spider
2149,butterfly
2150,cow
2151,chicken
2152,spider
2153,butterfly
2154,butterfly
2155,cow
2156,chicken
2157,spider
2158,fish
2159,spider
2160,cow
2161,cow
2162,spider
2163,spider
2164,spider
2165,cat
2166,horse
2167,spider
2168,butterfly
2169,cat
2170,spider
2171,fish
2172,spider
2173,spider
2174,spider
2175,spider
2176,cat
2177,fish
2178,lion
2179,butterfly
2180,spider
2181,butterfly
2182,spider
2183,horse
2184,butterfly
2185,elephant
2186,fish
2187,spider
2188,spider
2189,spider
2190,fish
2191,spider
2192,butterfly
2193,spider
2194,butterfly
2195,spider
2196,spider
2197,spider
2198,elephant
2199,horse
2200,horse
2201,spider
2202,cow
2203,elephant
2204,spider
2205,cat
2206,chicken
2207,butterfly
2208,butterfly
2209,butterfly
2210,cow
2211,chicken
2212,spider
2213,fish
2214,lion
2215,spider
2216,spider
2217,cow
2218,cat
2219,spider
2220,cow
2221,cow
2222,cow
2223,spider
2224,chicken
2225,horse
2226,spider
2227,dog
2228,fish
2229,butterfly
2230,cow
2231,spider
2232,fish
2233,cat
2234,cat
2235,spider
2236,dog
2237,cat
2238,butterfly
2239,horse
2240,fish
2241,spider
2242,spider
2243,spider
2244,fish
2245,butterfly
2246,cow
2247,cow
2248,horse
2249,elephant
2250,cat
2251,spider
2252,fish
2253,fish
2254,butterfly
2255,butterfly
2256,elephant
2257,cow
2258,spider
2259,cat
2260,spider
2261,horse
2262,cow
2263,fish
2264,chicken
2265,cow
2266,butterfly
2267,cat
2268,butterfly
2269,butterfly
2270,spider
2271,cow
2272,cat
2273,cow
2274,butterfly
2275,fish
2276,cow
2277,butterfly
2278,fish
2279,chicken
2280,spider
2281,spider
2282,dog
2283,spider
2284,butterfly
2285,dog
2286,cat
2287,cow
2288,elephant
2289,chicken
2290,fish
2291,spider
2292,cow
2293,spider
2294,butterfly
2295,spider
2296,cat
2297,spider
2298,butterfly
2299,butterfly
2300,cow
2301,fish
2302,cat
2303,cow
2304,cow
2305,cat
2306,spider
2307,fish
2308,dog
2309,cow
2310,cat
2311,chicken
2312,spider
2313,dog
2314,cat
2315,spider
2316,spider
2317,cat
2318,chicken
2319,fish
2320,spider
2321,fish
2322,chicken
2323,spider
2324,butterfly
2325,fish
2326,cow
2327,cat
2328,spider
2329,spider
2330,cat
2331,fish
2332,fish
2333,horse
2334,spider
2335,butterfly
2336,horse
2337,fish
2338,spider
2339,fish
2340,fish
2341,spider
2342,butterfly
2343,cow
2344,cow
2345,butterfly
2346,spider
2347,butterfly
2348,chicken
2349,cow
2350,cow
2351,spider
2352,cat
2353,cat
2354,butterfly
2355,dog
2356,fish
2357,spider
2358,spider
2359,chicken
2360,lion
2361,dog
2362,butterfly
2363,spider
